#FamilyID	pvalue	Significant at 0.05
null	0.485	n
null	0.286	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.147	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.199	n
null	0.199	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.025	y
null	0.035	y
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.416	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.147	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.199	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.22	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.672	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.337	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.286	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.337	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.199	n
null	0.672	n
null	0.013	y
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.337	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.254	n
null	0.672	n
null	0.485	n
null	0.254	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.286	n
null	0.416	n
null	0.22	n
null	0.04	y
null	0.672	n
null	0.035	y
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.015	y
null	0.672	n
null	0.672	n
null	0.672	n
null	0.199	n
null	0.286	n
null	0.014	y
null	0.286	n
null	0.672	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.039	y
null	0.147	n
null	0.631	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.008	y
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.416	n
null	0.286	n
null	0.073	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.002	y
null	0.485	n
null	0.147	n
null	0.672	n
null	0.485	n
null	0.04	y
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.286	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.086	n
null	0.286	n
null	0.076	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.22	n
null	0.672	n
null	0.485	n
null	0.073	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.672	n
null	0.485	n
null	0.286	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.286	n
null	0.672	n
null	0.416	n
null	0.485	n
null	0.199	n
null	0.485	n
null	0.286	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.631	n
null	0.485	n
null	0.058	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.04	y
null	0.485	n
null	0.254	n
null	0.672	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.199	n
null	0.416	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.631	n
null	0.254	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.013	y
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.199	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.382	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.337	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.073	n
null	0.025	y
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.22	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.041	y
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.254	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.254	n
null	0.254	n
null	0.199	n
null	0.485	n
null	0.416	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.147	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.286	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.631	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.286	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.199	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.337	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.631	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.026	y
null	0.485	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.199	n
null	0.485	n
null	0.485	n
null	0.631	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.087	n
null	0.485	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.199	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.254	n
null	0.485	n
null	0.286	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.254	n
null	0.286	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.286	n
null	0.011	y
null	0.038	y
null	0.012	y
null	0.332	n
null	0.332	n
null	0.091	n
null	0.688	n
null	0.688	n
null	0.012	y
null	0.57	n
null	0.008	y
null	0.287	n
null	0.332	n
null	0.287	n
null	0.332	n
null	0.57	n
null	0.731	n
null	0.332	n
null	0.57	n
null	0.57	n
null	0.022	y
null	0.731	n
null	0.332	n
null	0.287	n
null	0.003	y
null	0.57	n
null	0.028	y
null	0.57	n
null	0.124	n
null	0.287	n
null	0.57	n
null	0.332	n
null	0.731	n
null	0.332	n
null	0.432	n
null	0.57	n
null	0.432	n
null	0.332	n
null	0.191	n
null	0.332	n
null	0.688	n
null	0.287	n
null	0.287	n
null	0.287	n
null	0.332	n
null	0.287	n
null	0.096	n
null	0.57	n
null	0.005	y
null	0.096	n
null	0.008	y
null	0.57	n
null	0.57	n
null	0.332	n
null	0.028	y
null	0.57	n
null	0.57	n
null	0.332	n
null	0.174	n
null	0.57	n
null	0.191	n
null	0.174	n
null	0.57	n
null	0.072	n
null	0.176	n
null	0.57	n
null	0.57	n
null	0.688	n
null	0.332	n
null	0.174	n
null	0.005	y
null	0.57	n
null	0.174	n
null	0.254	n
null	0.254	n
null	0.254	n
null	0.254	n
null	0.672	n
null	0.021	y
null	0.254	n
null	0.254	n
null	0.254	n
null	0.035	y
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.005	y
null	0.672	n
null	0.485	n
null	0.672	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.337	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.021	y
null	0.672	n
null	0.672	n
null	0.04	y
null	0.254	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.008	y
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.041	y
null	0.254	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.22	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.021	y
null	0.672	n
null	0.076	n
null	0.083	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.086	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.485	n
null	0.672	n
null	0.083	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.171	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.416	n
null	0.485	n
null	0.105	n
null	0	y
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.073	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.254	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.005	y
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.254	n
null	0.016	y
null	0.672	n
null	0.021	y
null	0.672	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.092	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.171	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.337	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.083	n
null	0.485	n
null	0.672	n
null	0.337	n
null	0.008	y
null	0.485	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.485	n
null	0.039	y
null	0.254	n
null	0.672	n
null	0.416	n
null	0.416	n
null	0.035	y
null	0.254	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.254	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.083	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.337	n
null	0.672	n
null	0.254	n
null	0.021	y
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.005	y
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.337	n
null	0.485	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.035	y
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.083	n
null	0.051	n
null	0.485	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.04	y
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.025	y
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.228	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.041	y
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.04	y
null	0.485	n
null	0.041	y
null	0.672	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.337	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.083	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.171	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.083	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.171	n
null	0.254	n
null	0.254	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.171	n
null	0.416	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.129	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.337	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.337	n
null	0.337	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.416	n
null	0.021	y
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.416	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.254	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.171	n
null	0.087	n
null	0.672	n
null	0.416	n
null	0.021	y
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.04	y
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.254	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.092	n
null	0.672	n
null	0.416	n
null	0.337	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.035	y
null	0.672	n
null	0.485	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.416	n
null	0.485	n
null	0.254	n
null	0.171	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.485	n
null	0.254	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.035	y
null	0.672	n
null	0.672	n
null	0.485	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.228	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.416	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.086	n
null	0.337	n
null	0.254	n
null	0.416	n
null	0.171	n
null	0.416	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.416	n
null	0.485	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.416	n
null	0.416	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.083	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.087	n
null	0.485	n
null	0.254	n
null	0.337	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.254	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.254	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.672	n
null	0.254	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.416	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.026	y
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.016	y
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.485	n
null	0.416	n
null	0.199	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.672	n
null	0.416	n
null	0.672	n
null	0.337	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.254	n
null	0.485	n
null	0.087	n
null	0.254	n
null	0.672	n
null	0.073	n
null	0.485	n
null	0.171	n
null	0.073	n
null	0.416	n
null	0.485	n
null	0.254	n
null	0.005	y
null	0.672	n
null	0.485	n
null	0.416	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.416	n
null	0.485	n
null	0.485	n
null	0.083	n
null	0.083	n
null	0.672	n
null	0.672	n
null	0.485	n
null	0.254	n
null	0.672	n
null	0.672	n
null	0.087	n
null	0.041	y
null	0.254	n
